,alltag,contentsid,contentscd,title,address,roadaddress,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,PHOTOSHARECOUNT,cate2cd,cate3cd,imgpath,thumbnailpath
904,"백반, 생선구이, 갈치구이, 옥돔구이, 로컬식당,공용주차장,화장실,무료 WIFI,백반정식, 갈치구이, 옥돔구이,어린이 출입가능,불가능",CNTS_200000000012657,음식점,백리향,제주특별자치도 제주시 조천읍 조천리 2342-1,제주특별자치도 제주시 조천읍 신북로 244,"백반,생선구이,갈치구이,옥돔구이,로컬식당,음식,식당",함덕 해수욕장 가기 전 조천농협 인근에 위치한 백리향은 누구나 부담 없이 즐길 수 있는 가정식 백반으로 된장찌개와 더불어 여러 맛 좋은 생선구이를 제공하고 있다.,29,0,0,0,0,0,0,0.0,33.5370188,126.6385048,064-784-9600,"함덕 해수욕장 가기 전 조천농협 인근에 위치한 백리향은 누구나 부담 없이 즐길 수 있는 가정식 백반으로 된장찌개와 더불어 여러 맛 좋은 생선구이를 제공하고 있다. 1인 1식 기준이며, 대표 메뉴는 백반정식으로 고등어구이와 제육볶음이 함께 나오는 구성이며, 갈치구이는 갈치구이와 제육볶음 구성으로 나오는 메뉴이다. 이른 아침부터 운영하여 가성비 훌륭한 든든한 아침식사 장소로 좋고 현지인도 즐겨 찾는 곳으로 그 맛은 확실히 보장된다. ",0.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/f59bb2de-1203-417f-82b6-b832cf30d33e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/6b28daa2-713d-4401-8d17-6d0925aa5c08.jpg
905,"가성비, 갈치구이, 갈치조림, 한식, 로컬맛집,화장실,무료 WIFI,갈치구이정식, 갈치조림,어린이 출입가능,불가능",CNTS_200000000012750,음식점,뚱보아저씨,제주특별자치도 제주시 한경면 저지리 1715-24,제주특별자치도 제주시 한경면 중산간서로 3651,"가성비,갈치구이,갈치조림,한식,로컬맛집,음식,식당","한경면에 위치한 뚱보아저씨는 가성비 훌륭한 갈치구이정식으로 잘 알려진 맛집으로 갈치구이와 고등어조림, 성게미역국을 단돈 9,900원에 맛볼 수 있다.",74,0,0,0,0,0,0,0.0,33.3306389,126.2554594,064-772-1112,"한경면에 위치한 뚱보아저씨는 가성비 훌륭한 갈치구이정식으로 잘 알려진 맛집으로 갈치구이와 고등어조림, 성게미역국을 단돈 9,900원에 맛볼 수 있다. 구성이 너무 좋아 대기할 정도로 손님들의 발길이 끊이질 않는다. 갈치구이정식 이외에 육개장, 통삼겹김치전골, 갈치조림도 판매하고 있다. 갈치구이는 겉은 바삭하고 속은 촉촉한 일명 겉바속촉 갈치구이로 푸짐한 양이 만족감을 더해주고, 양념이 매콤달콤한 고등어조림 속 무우는 설명이 따로 필요없을정도. 게다가 귀한 성게가 들어간 미역국까지 더해졌으니 가격도 저렴하고 맛도 있어 한끼 식사로 만족스러울만한 장소이다.										",0.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/07470135-a652-4160-91bf-cd78995735ae.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/27385a51-8189-4acb-b785-d6096a5e5882.jpg
906,"우도땅콩아이스크림, 아이스크림, 우도맛집,공용주차장,화장실,무료 WIFI,원조우도땅콩아이스크림, 한라봉천혜향아이스크림,어린이 출입가능,불가능",CNTS_200000000012702,음식점,지미스천연아이스크림,제주특별자치도 제주시 우도면 연평리 317-2,제주특별자치도 제주시 우도면 우도해안길 1132,"우도땅콩아이스크림,아이스크림,우도맛집,음식,카페",우도 검멀레 해변 인근에 위치한 지미스천연아이스크림(Jimmys Natural Icecream)은 우도의 특산물인 땅콩으로 맛있는 디저트를 만들어 제공하고 있다.,65,0,0,0,0,0,0,0.0,33.4977772,126.9676695,,"우도 검멀레 해변 인근에 위치한 지미스천연아이스크림(Jimmys Natural Icecream)은 우도의 특산물인 땅콩으로 맛있는 디저트를 만들어 제공하고 있다. 지미스에서는 아이스크림 뿐만 아니라 다양한 음료도 판매하고 있는데, 커피 메뉴부터 제주 우도에서만 만나볼 수 있는 특별한 음료도 판매하고 있다. 대표 메뉴로는 원조우도땅콩아이스크림인 '동콩이', 한라봉천혜향아이스크림인 '동귤이', 애플망고아이스크림인 '동맹이'가 있고 우도 땅콩이 올라간 땅콩크림라떼도 인기 메뉴이다. 담백하고 고소하게 누구나 호불호 없이 즐길 수 있어 우도에 방문하면 맛 보기 좋은 디저트 메뉴이다.",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/ce90c30d-8c4b-432c-b479-edc0aef0757d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/c1ff3a47-0d67-4994-abfd-aa42076ecb68.jpg
907,"파스타, 애월해안도로, 짬뽕,공용주차장,화장실,무료 WIFI,흡연구역,돈파스타, 흑돼지생등심돈까스, 갈비해물짬뽕,어린이 출입가능,가능",CNTS_200000000012585,음식점,돈파스타정원,제주특별자치도 제주시 애월읍 고내리 344-2,제주특별자치도 제주시 애월읍 애월해안로 364,"파스타,애월해안도로,짬뽕,음식,식당","올레16코스에 위치한 돈파스타정원은 이름처럼 아름다운 정원과 바다가 아름다운 풍경을 배경으로 돈까스, 파스타, 짬뽕 등 다양한 메뉴를 주문할 수 있다.",73,0,0,0,0,0,0,0.0,33.4728418,126.347583,064-799-3336,"아름답기로 소문난 애월 해안도로를 따라 서쪽으로 가다보면 이름대로 정원이 아름다운 돈파스타 정원을 만날 수 있다. 올레길 16코스에 위치한 만큼 아름다운 경치를 식사 내내 누릴 수 있으며 선배드와 해먹에서 여유로운 시간을 보낼 수도 있다. 또한 돈파스타정원은 다양한 메뉴를 주문할 수 있는데 먼저 매콤한 조개크림 파스타와 흑돼지 수제돈까스를 한번에 맛볼 수 있는 대표메뉴 돈 파스타와 흑돼지 생등심 돈까스와 샐러드, 계절과일등이 함께 담겨 나오는 탐라돈까스, 매콤한 맛이 땡기는 갈비 해물짬뽕과 얼큰한 전복해물탕 등 기호에 맞추어 다양한 메뉴를 주문, 입과 눈이 즐거운 시간을 보낼 수 있다.",0.0,양식,양식,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/83862efd-eb3f-460b-b6d4-7925c593d217.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/5b4f3daf-5f67-48b1-bdfb-08ba73356e93.jpg
908,"로스팅,아메리카노,카페라떼,음식,카페,에스프레소,화장실,무료 WIFI,아메리카노, 카페라떼,어린이 출입가능,불가능",CNTS_200000000013122,음식점,크래커스 한경점,제주특별자치도 제주시 한경면 조수리 1363-1,제주특별자치도 제주시 한경면 낙수로 1,"로스팅,아메리카노,카페라떼,음식,카페,에스프레소",제주시 한경면에 위치한 카페인 크러커스 한경점은 시골마을의 놀러온 듯한 정서를 느끼게 하고 있으며 건너편에 로스터리가 있어 직접 원두를 로스팅하고 있다.,105,0,0,0,0,0,0,0.0,33.3351402,126.2274363,064-773-0080,"제주시 한경면에 위치한 카페인 크러커스 한경점은 시골마을의 놀러온 듯한 정서를 느끼게 하고 있으며 건너편에 로스터리가 있어 직접 원두를 로스팅하여 판매하고 있다. 그 중에서 입안에서 퍼지는 화사한 꽃과 과일의 향미, 캔디의 달콤한 단맛을 느낄 수 있는 커튼콜, 다크초콜릿의 쌉쌀함과 잘 익은 과일의 단맛의 여운을 골고루 갖춘 호불호 없는 휼륭한 밸런스의 리허설 원두는 크래커스의 대표 원두이다. 그 외에도 에티오피아, 온두라스, 브라질, 과테말라의 원두가 있으며 아이들을 위한  키즈메뉴도 마련되어 있어 온 가족이 함께 정겹고 여유롭게 음료를 즐길 수 있다.",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/2c897908-fc85-4d54-adaa-119ed3546d33.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/fa14aa60-737b-4dbd-ac4b-5aa8fadf2335.jpg
909,"산방산, 브런치, 빵지순례, 스프, 치아바타,공용주차장,화장실,무료 WIFI,치아바타, 포카치아, 브리오슈,어린이 출입가능,불가능",CNTS_200000000013048,음식점,오라디오라,제주특별자치도 서귀포시 안덕면 사계리 238-1,제주특별자치도 서귀포시 안덕면 사계로114번길 54-102,"산방산,브런치,빵지순례,스프,치아바타,음식,카페,빵,베이커리",제주 안덕면에 위치한 베이커리 카페인 오라디오라는 제주의 여러 오름과 달리 대부분 암반으로 이루어진 산방산의 정취를 한눈에 보고 느낄 수 있다. ,66,0,0,0,0,0,0,0.0,33.2351502,126.3081067,064-794-0340,"제주 안덕면에 위치한 베이커리 카페인 오라디오라는 제주의 여러 오름과 달리 대부분 암반으로 이루어진 산방산의 정취를 한눈에 보고 느낄 수 있다. 이 곳 외부에는 붉은 벽돌들로 이루어져있으며 내부로 들어서면 다양한 빵들이 진열되어 있고 대형 식물들 아래 음료와 디저트를 즐길 수 있는 공간을 만나볼 수 있다. 이 곳의 대표메뉴는 브런치 메뉴이며 구운 야채들과 샐러드와 함께 치아바타, 포카치아, 브리오슈와 같은 빵들이 같이 곁들어져 제공된다. 또한 스프메뉴도 이곳의 대표메뉴 중 하나인데 제주 당근과 감자를 이용하여 만든 스프이며 포카치아와 함께 곁들어져 나온다. ",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/b3b02db3-feae-4c8c-9541-124ded35d823.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/a68b94f8-13f0-4f57-add6-13aae920a0ca.jpg
910,"화북, 김밥, 포장,화장실,김밥,꼬신김밥, 계란김밥, 다시마채김밥, 멸치김밥,어린이 출입가능,가능",CNTS_200000000012583,음식점,꼬신김밥 본점,제주특별자치도 제주시 화북일동 1019-4,제주특별자치도 제주시 화삼로 7,"화북,김밥,포장,음식,식당","김밥전문점 꼬신김밥은 직접 만든 무우지를 넣어 만든 김밥으로 배지근한 꼬신김밥, 매콤한 멸치김밥, 몸에 좋은 다시마채 김밥 등 다양한 종류의 김밥을 주문할 수 있다.",15,0,0,0,0,0,0,0.0,33.5168439,126.5747644,064-752-3400,"화북일동에 위치한 김밥전문점 꼬신김밥은 단무지 대신 직접 만든 무우지를 넣어 만든 것이 특징으로 건강과 정성을 더한 김밥을 내어준다. 이곳의 메뉴는 배지근한 꼬신김밥과 멸치김밥, 참치김밥, 다시마채김밥, 계란김밥 등 김밥전문점답게 여러 종류의 김밥을 주문할 수 있으며 김밥이 빨리 상하는 것을 방지하기 위해 단촛물을 사용한다고 한다. 포장전문점이므로 가게 내부는 협소하나 그 안에서 정성을 다해 김밥을 말고 계시는 직원 분들을 보면 김밥 한줄에도 건강해질 것 같은 느낌이 느껴진다.",0.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/d8bc428b-c2d7-4c97-9609-74c0291ba15c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/ebe07bfe-cf30-4c4d-98bd-95d1edeb3f3a.jpg
911,"커피,디저트,카페,제주카페,안덕면카페,음식,공용주차장,화장실,무료 WIFI,스윗풀베개, 마음,어린이 출입불가,불가능",CNTS_200000000012678,음식점,풀베개,제주특별자치도 서귀포시 안덕면 서광리 1756-1,제주특별자치도 서귀포시 안덕면 화순서서로 492-4,"커피,디저트,카페,제주카페,안덕면카페,음식",안덕면에 위치한 풀베개는 일반 가정집을 개조해 상업용 카페로 재탄생시킨 카페로 고풍스러우면서도 빈티지한 매력의 트렌디함이 요즘 감성으로 다가온다. ,86,0,0,1,0,0,0,0.0,33.2854319,126.3032586,064-792-2717,"안덕면에 위치한 풀베개는 일반 가정집을 개조해 상업용 카페로 재탄생시킨 카페로 고풍스러우면서도 빈티지한 매력의 트렌디함이 요즘 감성으로 다가온다. 내부로 들어서면 특이한 구조의 인테리어가 눈길을 사로 잡는다. 평범하지 않은 공간 배치와 시니컬하면서도 모던한 분위기가 물씬 풍긴다. 그리고 실내 조명을 크게 쓰지 않았다는 점. 통 유리창을 통해 들어오는 자연광으로 은은한 효과를 주어 편안한 분위기를 자아냈다. 커피와 음료, 디저트 뿐만 아니라 한켠에는 구매욕을 자극하는 소품들도 다양하게 판매하고 있다. ",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/41757856-f9b2-4d82-b2b8-10eb9f734361.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/71711636-e8e1-41ea-8579-0eabf7f8ddec.jpg
912,"김치찌개, 김치찜,공용주차장,화장실,무료 WIFI,흡연구역,엘리베이터,장애인 화장실,장애인 전용 주차장,김치찌개, 김치찜,어린이 출입가능,가능",CNTS_200000000012735,음식점,한옥집,제주특별자치도 서귀포시 서홍동 1194-15,제주특별자치도 서귀포시 서홍로 41,"김치찌개,김치찜,음식,식당",제주산 돼지고기를 사용한 김치찌개와 김치찜 전문점. 가득 담긴 고기와 잘 익은 김치는 제공되는 밥과 김하고 최고의 궁합을 이룬다.,11,0,0,0,0,0,0,0.0,33.2515346,126.5534589,064-767-2949,"걸매생태공원 북쪽 끝자락에 위치한 한옥집은 제주도산 흑돼지를 사용한 김치찌개와 김치찜 전문점이다. 한옥집의 메뉴는 김치찜과 등갈비 김치찜, 김치찌개로 구성되는데 모두 제주산 돼지고기를 사용하여 매콤함과 동시에 감칠맛이 느껴진다. 여기에 더해 왕계란말이는 이 곳 한옥집의 특별한 메뉴로 김치찜과 조화를 이루어 더욱 맛있는 식사를 가능하게 해준다. 주문을 하면 조리가 되서 나오므로 가득 담긴 고기와 푹 익은 김치를 밥과 김에 싸서 먹으면 된다. 또한 김치찌개에는 사리가 제공되며 돌솥밥도 따로 주문 가능하니 기호에 맞게 주문하면 된다.",0.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/ba3e9191-5882-4bd7-b71a-304029643607.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/43a1cd46-d336-4000-a1f9-23d8fc0fb986.jpg
913,"한동,불멍,바베큐,캠핑,음식,식당,아메리카노,카페라떼,공용주차장,화장실,무료 WIFI,아메리카노, 아인슈페너, 수제차,어린이 출입가능,가능",CNTS_200000000013093,음식점,인카페온더비치,제주특별자치도 제주시 구좌읍 한동리 1638,제주특별자치도 제주시 구좌읍 해맞이해안로 943,"한동,불멍,바베큐,캠핑,음식,식당,아메리카노,카페라떼",제주시 한동리에 위치한 인카페 온 더 비치는 프라이빗 해변인 애기바당을 지닌 오션뷰카페이며 다양한 체험을 즐길 수 있는 카페이다.,119,0,0,0,0,0,0,0.0,33.5452089,126.8280757,064-784-8877,"제주시 한동리에 위치한 인카페 온 더 비치는 프라이빗 해변인 애기바당을 지닌 오션뷰카페이며 다양한 체험을 즐길 수 있는 카페이다. 그 중에서 불멍체험과 바베큐체험이 있는데 저녁부터 가능하며 바다와 불을 보며 편안하게 여유를 즐길 수 있다. 또한 텐트도 1시간 무료로 제공되어 가족끼리 재밌게 여유를 즐길 수 있다. 이 곳 카페에는 바다를 보며 즐길 수 있는 다양한 음료가 마련되어 있는데 그중에서 제주 댕유자차, 한라봉차, 감귤차, 생강차 등 다양한 차가 있는 수제차, 달달한 맛을 내는 아인슈페너, 쫀쫀한 맛의 젤라또 딸기라떼는 인카페 온 더 비치의 대표메뉴들이다.",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/ecbfd86a-1ce6-4596-87ce-4d827332348b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/c15b059c-e9ec-48c5-bb0f-afb786048363.jpg
914,"중문, 해물라면, 전복, 고기라면, 라면, 문어, 보말, 미역,공용주차장,화장실,무료 WIFI,문어해물라면, 전복치즈밥, 전복보말칼국수,어린이 출입가능,불가능",CNTS_200000000013070,음식점,중문해물라면오빠네,제주특별자치도 서귀포시 색달동 2121-1,제주특별자치도 서귀포시 일주서로 962,"중문,해물라면,전복,고기라면,라면,문어,보말,미역,음식,식당,보말칼국수",서귀포시 중문에 위치한 중문해물라면오빠네는 제주에 많은 체인점을 가지고 있으며 제주의 신선한 재료를 사용하여 만든 다양한 음식들이 마련되어 있다.,44,0,0,0,0,0,0,0.0,33.2814107,126.4111118,064-738-8957,"서귀포시 중문에 위치한 중문해물라면오빠네는 제주에 많은 체인점을 가지고 있으며 제주의 신선한 재료를 사용하여 만든 다양한 음식들이 마련되어 있다. 그 중에서 스프와 캡사이신을 사용하지 않고 오빠네의 특제소스와 싱싱한 해산물을 넣어 깊고 얼큰한 맛을 내는 문어해물라면, 전복과 치즈가 어우러져 풍부한 식감과 고소함이 일품인 전복치즈밥, 제주에서 나는 싱싱한 보말을 미역과 함께 볶아 육수를 내어 담백하고 고소한 맛이나는 전복보말칼국수, 제주 청정지역에서 자란 흑돼지와 수제소스를 같이 넣고 끓여내 담백하고 얼큰한 꼬기라면은 중문해물라면오빠네의 대표메뉴이다. ",0.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/cde219cd-6ae8-4ff2-b752-5492bbd4364b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/847a3ca6-9702-4bd7-9e5f-8cd36624b1cf.jpg
